plate,letters,numbers,region_code,description,forbidden,advantage,significance,region_name
B412PO797,BPO,412,797,NAG,False,False,0,Moscow
K002XK199,KXK,002,199,NAG,False,False,0,Moscow
P500AC47,PAC,500,47,NAG,False,False,0,Leningrad Oblast
H050HY797,HHY,050,797,NAG,False,False,0,Moscow
T045TA797,TTA,045,797,NAG,False,False,0,Moscow
T009TT50,TTT,009,50,NAG,False,False,0,Moscow Oblast
X013TA797,XTA,013,797,NAG,False,False,0,Moscow
O169CY93,OCY,169,93,NAG,False,False,0,Krasnodar Krai
O322OO97,OOO,322,97,NAG,False,False,0,Moscow
P002YP98,PYP,002,98,NAG,False,False,0,Saint Petersburg
C775KM716,CKM,775,716,NAG,False,False,0,Republic of Tatarstan
A222HH777,AHH,222,777,NAG,False,False,0,Moscow
M878EE797,MEE,878,797,NAG,False,False,0,Moscow
C200XX196,CXX,200,196,NAG,False,False,0,Sverdlovsk Oblast
A865AA77,AAA,865,77,Partially Administration of the President plates,0,1,6,Moscow
A001TB25,ATB,001,25,NAG,False,False,0,Primorsky Krai
E700AK197,EAK,700,197,NAG,False,False,0,Moscow
T707BK77,TBK,707,77,NAG,False,False,0,Moscow
O655PK797,OPK,655,797,NAG,False,False,0,Moscow
O500MA797,OMA,500,797,NAG,False,False,0,Moscow
A444MA34,AMA,444,34,NAG,False,False,0,Volgograd Oblast
K444MX750,KMX,444,750,NAG,False,False,0,Moscow Oblast
B777MC05,BMC,777,05,NAG,False,False,0,Republic of Dagestan
C222XH150,CXH,222,150,NAG,False,False,0,Moscow Oblast
T013HA777,THA,013,777,NAG,False,False,0,Moscow
K009OE178,KOE,009,178,NAG,False,False,0,Saint Petersburg
A111KH36,AKH,111,36,NAG,False,False,0,Voronezh Oblast
Y777MA790,YMA,777,790,NAG,False,False,0,Moscow Oblast
A555AM58,AAM,555,58,NAG,False,False,0,Penza Oblast
Y929EX797,YEX,929,797,NAG,False,False,0,Moscow
Y826OA797,YOA,826,797,NAG,False,False,0,Moscow
T539AO550,TAO,539,550,NAG,False,False,0,Moscow Oblast
X908TO797,XTO,908,797,NAG,False,False,0,Moscow
X808AA99,XAA,808,99,NAG,False,False,0,Moscow
C454OC06,COC,454,06,NAG,False,False,0,Republic of Ingushetia
A343CH797,ACH,343,797,NAG,False,False,0,Moscow
A818HX126,AHX,818,126,NAG,False,False,0,Stavropol Krai
K004KK05,KKK,004,05,NAG,False,False,0,Republic of Dagestan
O044HB797,OHB,044,797,NAG,False,False,0,Moscow
C444CH199,CCH,444,199,NAG,False,False,0,Moscow
C205TP797,CTP,205,797,NAG,False,False,0,Moscow
Y727TX790,YTX,727,790,NAG,False,False,0,Moscow Oblast
Y313YY86,YYY,313,86,NAG,False,False,0,Khanty-Mansi Autonomous Okrug
C422TC797,CTC,422,797,NAG,False,False,0,Moscow
E787EB797,EEB,787,797,NAG,False,False,0,Moscow
B444HM77,BHM,444,77,NAG,False,False,0,Moscow
X757AH99,XAH,757,99,NAG,False,False,0,Moscow
X979XC197,XXC,979,197,NAG,False,False,0,Moscow
C895KP797,CKP,895,797,NAG,False,False,0,Moscow
T888TT150,TTT,888,150,NAG,False,False,0,Moscow Oblast
K222PH198,KPH,222,198,NAG,False,False,0,Saint Petersburg
T474HT797,THT,474,797,NAG,False,False,0,Moscow
A888KA164,AKA,888,164,NAG,False,False,0,Saratov Oblast
H999PX777,HPX,999,777,NAG,False,False,0,Moscow
P747EX977,PEX,747,977,NAG,False,False,0,Moscow
E039EA977,EEA,039,977,NAG,False,False,0,Moscow
H001KB777,HKB,001,777,NAG,False,False,0,Moscow
H131BK797,HBK,131,797,NAG,False,False,0,Moscow
H653OP797,HOP,653,797,NAG,False,False,0,Moscow
Y595TY790,YTY,595,790,NAG,False,False,0,Moscow Oblast
Y222TB97,YTB,222,97,NAG,False,False,0,Moscow
O500MM797,OMM,500,797,NAG,False,False,0,Moscow
E500YT93,EYT,500,93,NAG,False,False,0,Krasnodar Krai
X293AM797,XAM,293,797,NAG,False,False,0,Moscow
C444XX199,CXX,444,199,NAG,False,False,0,Moscow
C707TC797,CTC,707,797,NAG,False,False,0,Moscow
P002YB790,PYB,002,790,NAG,False,False,0,Moscow Oblast
B198CA198,BCA,198,198,NAG,False,False,0,Saint Petersburg
Y717PX777,YPX,717,777,NAG,False,False,0,Moscow
O300CM95,OCM,300,95,NAG,False,False,0,Chechen Republic
A555PC67,APC,555,67,NAG,False,False,0,Smolensk Oblast
O777TT32,OTT,777,32,NAG,False,False,0,Bryansk Oblast
O259OK797,OOK,259,797,NAG,False,False,0,Moscow
K010BT56,KBT,010,56,NAG,False,False,0,Orenburg Oblast
T686OH797,TOH,686,797,NAG,False,False,0,Moscow
P054AB550,PAB,054,550,NAG,False,False,0,Moscow Oblast
B888AM23,BAM,888,23,NAG,False,False,0,Krasnodar Krai
Y444CB123,YCB,444,123,NAG,False,False,0,Krasnodar Krai
M244CK82,MCK,244,82,NAG,False,False,0,Republic of Crimea
Y010CC62,YCC,010,62,NAG,False,False,0,Ryazan Oblast
B777TB97,BTB,777,97,NAG,False,False,0,Moscow
K500HK797,KHK,500,797,NAG,False,False,0,Moscow
E004KT177,EKT,004,177,NAG,False,False,0,Moscow
T747MX797,TMX,747,797,NAG,False,False,0,Moscow
T723TM797,TTM,723,797,NAG,False,False,0,Moscow
M056BC550,MBC,056,550,NAG,False,False,0,Moscow Oblast
P224AA550,PAA,224,550,NAG,False,False,0,Moscow Oblast
Y200AT98,YAT,200,98,NAG,False,False,0,Saint Petersburg
M005BM77,MBM,005,77,NAG,False,False,0,Moscow
X333OP750,XOP,333,750,NAG,False,False,0,Moscow Oblast
X666TA22,XTA,666,22,NAG,False,False,0,Altai Krai
O656TC797,OTC,656,797,NAG,False,False,0,Moscow
E026KC977,EKC,026,977,NAG,False,False,0,Moscow
A777AA178,AAA,777,178,NAG,False,False,0,Saint Petersburg
Y069HM797,YHM,069,797,NAG,False,False,0,Moscow
Y162YY90,YYY,162,90,NAG,False,False,0,Moscow Oblast
E656BE550,EBE,656,550,NAG,False,False,0,Moscow Oblast
T733MX790,TMX,733,790,NAG,False,False,0,Moscow Oblast
P003TM150,PTM,003,150,NAG,False,False,0,Moscow Oblast
Y013KO190,YKO,013,190,NAG,False,False,0,Moscow Oblast
O555YO777,OYO,555,777,NAG,False,False,0,Moscow
C595CC190,CCC,595,190,NAG,False,False,0,Moscow Oblast
O014EE977,OEE,014,977,NAG,False,False,0,Moscow
B952OY797,BOY,952,797,NAG,False,False,0,Moscow
E891PB797,EPB,891,797,NAG,False,False,0,Moscow
M404PO44,MPO,404,44,NAG,False,False,0,Kostroma Oblast
X600HE52,XHE,600,52,NAG,False,False,0,Nizhny Novgorod Oblast
P463TY797,PTY,463,797,NAG,False,False,0,Moscow
T790YA97,TYA,790,97,NAG,False,False,0,Moscow
E834CK797,ECK,834,797,NAG,False,False,0,Moscow
A049YE33,AYE,049,33,NAG,False,False,0,Vladimir Oblast
P715PP62,PPP,715,62,NAG,False,False,0,Ryazan Oblast
O882PH797,OPH,882,797,NAG,False,False,0,Moscow
M866MM178,MMM,866,178,NAG,False,False,0,Saint Petersburg
T223PC05,TPC,223,05,NAG,False,False,0,Republic of Dagestan
K068OM68,KOM,068,68,NAG,False,False,0,Tambov Oblast
O600MC72,OMC,600,72,NAG,False,False,0,Tyumen Oblast
B009YP90,BYP,009,90,NAG,False,False,0,Moscow Oblast
M009HB197,MHB,009,197,NAG,False,False,0,Moscow
T124XA124,TXA,124,124,NAG,False,False,0,Krasnoyarsk Krai
O060BH550,OBH,060,550,NAG,False,False,0,Moscow Oblast
B469OO93,BOO,469,93,NAG,False,False,0,Krasnodar Krai
Y127EX790,YEX,127,790,NAG,False,False,0,Moscow Oblast
E779KT977,EKT,779,977,NAG,False,False,0,Moscow
Y666CC190,YCC,666,190,NAG,False,False,0,Moscow Oblast
O100KT77,OKT,100,77,NAG,False,False,0,Moscow
E192TY797,ETY,192,797,NAG,False,False,0,Moscow
C915CC177,CCC,915,177,NAG,False,False,0,Moscow
K810CK28,KCK,810,28,NAG,False,False,0,Amur Oblast
H558KM777,HKM,558,777,NAG,False,False,0,Moscow
X050KA799,XKA,050,799,NAG,False,False,0,Moscow
H100MC790,HMC,100,790,NAG,False,False,0,Moscow Oblast
O777PP177,OPP,777,177,NAG,False,False,0,Moscow
K700TK24,KTK,700,24,NAG,False,False,0,Krasnoyarsk Krai
B666TH178,BTH,666,178,NAG,False,False,0,Saint Petersburg
X333AT790,XAT,333,790,NAG,False,False,0,Moscow Oblast
M900HY68,MHY,900,68,NAG,False,False,0,Tambov Oblast
A020OM97,AOM,020,97,NAG,False,False,0,Moscow
K200HB150,KHB,200,150,NAG,False,False,0,Moscow Oblast
O500EC30,OEC,500,30,NAG,False,False,0,Astrakhan Oblast
M010PC124,MPC,010,124,NAG,False,False,0,Krasnoyarsk Krai
T787TT174,TTT,787,174,NAG,False,False,0,Chelyabinsk Oblast
Y779AA977,YAA,779,977,NAG,False,False,0,Moscow
Y747CY799,YCY,747,799,NAG,False,False,0,Moscow
P999HE199,PHE,999,199,NAG,False,False,0,Moscow
A968AA150,AAA,968,150,NAG,False,False,0,Moscow Oblast
T031YO790,TYO,031,790,NAG,False,False,0,Moscow Oblast
H662PO77,HPO,662,77,NAG,False,False,0,Moscow
T500KE05,TKE,500,05,NAG,False,False,0,Republic of Dagestan
T154TT150,TTT,154,150,NAG,False,False,0,Moscow Oblast
K635TP797,KTP,635,797,NAG,False,False,0,Moscow
P009XK750,PXK,009,750,NAG,False,False,0,Moscow Oblast
Y353YY150,YYY,353,150,NAG,False,False,0,Moscow Oblast
O333EO123,OEO,333,123,NAG,False,False,0,Krasnodar Krai
E333YY197,EYY,333,197,NAG,False,False,0,Moscow
P333CT26,PCT,333,26,NAG,False,False,0,Stavropol Krai
O090OY797,OOY,090,797,NAG,False,False,0,Moscow
K154MH154,KMH,154,154,NAG,False,False,0,Novosibirsk Oblast
A700EY763,AEY,700,763,NAG,False,False,0,Samara Oblast
A019BE977,ABE,019,977,NAG,False,False,0,Moscow
C100XM177,CXM,100,177,NAG,False,False,0,Moscow
O868PE797,OPE,868,797,NAG,False,False,0,Moscow
P281CX777,PCX,281,777,NAG,False,False,0,Moscow
E686BA797,EBA,686,797,NAG,False,False,0,Moscow
P070PE777,PPE,070,777,NAG,False,False,0,Moscow
X757MH797,XMH,757,797,NAG,False,False,0,Moscow
X399EB37,XEB,399,37,NAG,False,False,0,Ivanovo Oblast
Y500TT797,YTT,500,797,NAG,False,False,0,Moscow
A029AA777,AAA,029,777,NAG,False,False,0,Moscow
A323KY125,AKY,323,125,NAG,False,False,0,Primorsky Krai
E002EB774,EEB,002,774,NAG,False,False,0,Chelyabinsk Oblast
M275MM50,MMM,275,50,"Partially plates of law enforcement in the region (prosecutor's office, EMERCOM, traffic police, etc.)",0,1,5,Moscow Oblast
Y600XH197,YXH,600,197,NAG,False,False,0,Moscow
T400PM797,TPM,400,797,NAG,False,False,0,Moscow
T001CA750,TCA,001,750,NAG,False,False,0,Moscow Oblast
X999AY90,XAY,999,90,NAG,False,False,0,Moscow Oblast
O605OK797,OOK,605,797,NAG,False,False,0,Moscow
X737EO777,XEO,737,777,NAG,False,False,0,Moscow
E022HX190,EHX,022,190,NAG,False,False,0,Moscow Oblast
P884PP36,PPP,884,36,NAG,False,False,0,Voronezh Oblast
X060AY550,XAY,060,550,NAG,False,False,0,Moscow Oblast
A072EA72,AEA,072,72,NAG,False,False,0,Tyumen Oblast
K828AM05,KAM,828,05,NAG,False,False,0,Republic of Dagestan
M500KX178,MKX,500,178,NAG,False,False,0,Saint Petersburg
Y303AO977,YAO,303,977,NAG,False,False,0,Moscow
X500KT31,XKT,500,31,NAG,False,False,0,Belgorod Oblast
T038YO790,TYO,038,790,NAG,False,False,0,Moscow Oblast
K125TA797,KTA,125,797,NAG,False,False,0,Moscow
X222TB777,XTB,222,777,NAG,False,False,0,Moscow
E868MO797,EMO,868,797,NAG,False,False,0,Moscow
M639AX977,MAX,639,977,NAG,False,False,0,Moscow
E793BA550,EBA,793,550,NAG,False,False,0,Moscow Oblast
K898OO797,KOO,898,797,NAG,False,False,0,Moscow
M003HT750,MHT,003,750,NAG,False,False,0,Moscow Oblast
A374OP797,AOP,374,797,NAG,False,False,0,Moscow
P444PY777,PPY,444,777,NAG,False,False,0,Moscow
K307KP122,KKP,307,122,NAG,False,False,0,Altai Krai
E002OB63,EOB,002,63,NAG,False,False,0,Samara Oblast
T505ET177,TET,505,177,NAG,False,False,0,Moscow
T222PX77,TPX,222,77,NAG,False,False,0,Moscow
A636MY797,AMY,636,797,NAG,False,False,0,Moscow
A199KP197,AKP,199,197,NAG,False,False,0,Moscow
B007BX750,BBX,007,750,NAG,False,False,0,Moscow Oblast
K555KO198,KKO,555,198,NAG,False,False,0,Saint Petersburg
X666PH199,XPH,666,199,NAG,False,False,0,Moscow
A135CX797,ACX,135,797,NAG,False,False,0,Moscow
M447MM40,MMM,447,40,NAG,False,False,0,Kaluga Oblast
X448XX95,XXX,448,95,NAG,False,False,0,Chechen Republic
K949TA797,KTA,949,797,NAG,False,False,0,Moscow
C727TE39,CTE,727,39,NAG,False,False,0,Kaliningrad Oblast
Y222TM69,YTM,222,69,NAG,False,False,0,Tver Oblast
M009PH199,MPH,009,199,NAG,False,False,0,Moscow
P808CA24,PCA,808,24,NAG,False,False,0,Krasnoyarsk Krai
B777KX15,BKX,777,15,NAG,False,False,0,Republic of North Ossetia
E009TE777,ETE,009,777,NAG,False,False,0,Moscow
T333CA77,TCA,333,77,NAG,False,False,0,Moscow
P888YP777,PYP,888,777,NAG,False,False,0,Moscow
E134EB977,EEB,134,977,NAG,False,False,0,Moscow
T011YM77,TYM,011,77,NAG,False,False,0,Moscow
H444PA750,HPA,444,750,NAG,False,False,0,Moscow Oblast
A411MM197,AMM,411,197,NAG,False,False,0,Moscow
K222TA75,KTA,222,75,NAG,False,False,0,Zabaykalsky Krai
X323KB193,XKB,323,193,NAG,False,False,0,Krasnodar Krai
E999MX190,EMX,999,190,NAG,False,False,0,Moscow Oblast
O772YX77,OYX,772,77,NAG,False,False,0,Moscow
B177EK177,BEK,177,177,NAG,False,False,0,Moscow
M785CK777,MCK,785,777,NAG,False,False,0,Moscow
A180TH797,ATH,180,797,NAG,False,False,0,Moscow
H300KE977,HKE,300,977,NAG,False,False,0,Moscow
K197HX197,KHX,197,197,NAG,False,False,0,Moscow
P494XT18,PXT,494,18,NAG,False,False,0,Udmurt Republic
B922OP178,BOP,922,178,NAG,False,False,0,Saint Petersburg
E555YK197,EYK,555,197,NAG,False,False,0,Moscow
E868OO77,EOO,868,77,NAG,False,False,0,Moscow
B220CK37,BCK,220,37,NAG,False,False,0,Ivanovo Oblast
B999AC777,BAC,999,777,NAG,False,False,0,Moscow
C017MB777,CMB,017,777,NAG,False,False,0,Moscow
O555TK777,OTK,555,777,NAG,False,False,0,Moscow
T444CH750,TCH,444,750,NAG,False,False,0,Moscow Oblast
A803EP97,AEP,803,97,NAG,False,False,0,Moscow
K945OO97,KOO,945,97,NAG,False,False,0,Moscow
P088PP09,PPP,088,09,NAG,False,False,0,Karachay-Cherkess Republic
Y008CB190,YCB,008,190,NAG,False,False,0,Moscow Oblast
O138KC138,OKC,138,138,NAG,False,False,0,Irkutsk Oblast
B555PK50,BPK,555,50,NAG,False,False,0,Moscow Oblast
B200TT147,BTT,200,147,NAG,False,False,0,Leningrad Oblast
T666AK67,TAK,666,67,NAG,False,False,0,Smolensk Oblast
E565OA797,EOA,565,797,NAG,False,False,0,Moscow
M493AX977,MAX,493,977,NAG,False,False,0,Moscow
O060EC196,OEC,060,196,NAG,False,False,0,Sverdlovsk Oblast
H543BE977,HBE,543,977,NAG,False,False,0,Moscow
T844TT99,TTT,844,99,NAG,False,False,0,Moscow
X070KX797,XKX,070,797,NAG,False,False,0,Moscow
X393AM97,XAM,393,97,NAG,False,False,0,Moscow
C714CC12,CCC,714,12,NAG,False,False,0,Republic of Mari El
Y141XY116,YXY,141,116,NAG,False,False,0,Republic of Tatarstan
P400EE01,PEE,400,01,NAG,False,False,0,Republic of Adygea
T514CA797,TCA,514,797,NAG,False,False,0,Moscow
X782XM790,XXM,782,790,NAG,False,False,0,Moscow Oblast
E232YT790,EYT,232,790,NAG,False,False,0,Moscow Oblast
O880HM797,OHM,880,797,NAG,False,False,0,Moscow
M999EK142,MEK,999,142,NAG,False,False,0,Kemerovo Oblast
X887XT178,XXT,887,178,NAG,False,False,0,Saint Petersburg
O700XC790,OXC,700,790,NAG,False,False,0,Moscow Oblast
P222CY777,PCY,222,777,NAG,False,False,0,Moscow
E444KO199,EKO,444,199,NAG,False,False,0,Moscow
B900MB197,BMB,900,197,NAG,False,False,0,Moscow
B500AB550,BAB,500,550,NAG,False,False,0,Moscow Oblast
A111EP702,AEP,111,702,NAG,False,False,0,Republic of Bashkortostan
C685KP790,CKP,685,790,NAG,False,False,0,Moscow Oblast
M646OB797,MOB,646,797,NAG,False,False,0,Moscow
B666BK790,BBK,666,790,NAG,False,False,0,Moscow Oblast
X015AH550,XAH,015,550,NAG,False,False,0,Moscow Oblast
A900XK38,AXK,900,38,NAG,False,False,0,Irkutsk Oblast
A002EY193,AEY,002,193,NAG,False,False,0,Krasnodar Krai
T556TT150,TTT,556,150,NAG,False,False,0,Moscow Oblast
P730PP21,PPP,730,21,NAG,False,False,0,Chuvash Republic
M500AX05,MAX,500,05,NAG,False,False,0,Republic of Dagestan
X808KO799,XKO,808,799,NAG,False,False,0,Moscow
M393KA777,MKA,393,777,NAG,False,False,0,Moscow
H345CE797,HCE,345,797,NAG,False,False,0,Moscow
B690TE790,BTE,690,790,NAG,False,False,0,Moscow Oblast
B579TY797,BTY,579,797,NAG,False,False,0,Moscow
H500AC790,HAC,500,790,NAG,False,False,0,Moscow Oblast
E002TC150,ETC,002,150,NAG,False,False,0,Moscow Oblast
C795OE797,COE,795,797,NAG,False,False,0,Moscow
O800AA71,OAA,800,71,NAG,False,False,0,Tula Oblast
O002YH197,OYH,002,197,NAG,False,False,0,Moscow
A231PC797,APC,231,797,NAG,False,False,0,Moscow
A444HE777,AHE,444,777,NAG,False,False,0,Moscow
A111KE199,AKE,111,199,NAG,False,False,0,Moscow
E085AC797,EAC,085,797,NAG,False,False,0,Moscow
T886CT77,TCT,886,77,NAG,False,False,0,Moscow
Y237YY22,YYY,237,22,NAG,False,False,0,Altai Krai
M002TC152,MTC,002,152,NAG,False,False,0,Nizhny Novgorod Oblast
A065MX797,AMX,065,797,NAG,False,False,0,Moscow
B013MM799,BMM,013,799,NAG,False,False,0,Moscow
A838PT199,APT,838,199,NAG,False,False,0,Moscow
X414YT790,XYT,414,790,NAG,False,False,0,Moscow Oblast
C090BT977,CBT,090,977,NAG,False,False,0,Moscow
B525HH777,BHH,525,777,NAG,False,False,0,Moscow
H226YB26,HYB,226,26,NAG,False,False,0,Stavropol Krai
O838AK550,OAK,838,550,NAG,False,False,0,Moscow Oblast
O818YP790,OYP,818,790,NAG,False,False,0,Moscow Oblast
H677HH06,HHH,677,06,NAG,False,False,0,Republic of Ingushetia
B444AM196,BAM,444,196,NAG,False,False,0,Sverdlovsk Oblast
Y212CP797,YCP,212,797,NAG,False,False,0,Moscow
C002TB777,CTB,002,777,NAG,False,False,0,Moscow
H706XH790,HXH,706,790,NAG,False,False,0,Moscow Oblast
C003PB57,CPB,003,57,NAG,False,False,0,Oryol Oblast
B333XP750,BXP,333,750,NAG,False,False,0,Moscow Oblast
E222EE06,EEE,222,06,NAG,False,False,0,Republic of Ingushetia
X777OB197,XOB,777,197,NAG,False,False,0,Moscow
X400PH193,XPH,400,193,NAG,False,False,0,Krasnodar Krai
H777PC97,HPC,777,97,NAG,False,False,0,Moscow
T187CB797,TCB,187,797,NAG,False,False,0,Moscow
M375MM190,MMM,375,190,NAG,False,False,0,Moscow Oblast
B116OP177,BOP,116,177,NAG,False,False,0,Moscow
M021YE790,MYE,021,790,NAG,False,False,0,Moscow Oblast
K926KK99,KKK,926,99,"Initially belonged to Courier Service, now used among private individuals",0,0,1,Moscow
O790AA790,OAA,790,790,NAG,False,False,0,Moscow Oblast
T492OM797,TOM,492,797,NAG,False,False,0,Moscow
P222EC777,PEC,222,777,NAG,False,False,0,Moscow
B668TK797,BTK,668,797,NAG,False,False,0,Moscow
O076MM790,OMM,076,790,NAG,False,False,0,Moscow Oblast
Y500OY797,YOY,500,797,NAG,False,False,0,Moscow
P626TP71,PTP,626,71,NAG,False,False,0,Tula Oblast
K250MK72,KMK,250,72,NAG,False,False,0,Tyumen Oblast
Y008YA34,YYA,008,34,NAG,False,False,0,Volgograd Oblast
A565AT797,AAT,565,797,NAG,False,False,0,Moscow
K222PA23,KPA,222,23,NAG,False,False,0,Krasnodar Krai
K555XE74,KXE,555,74,NAG,False,False,0,Chelyabinsk Oblast
X911XX72,XXX,911,72,NAG,False,False,0,Tyumen Oblast
O040PA124,OPA,040,124,NAG,False,False,0,Krasnoyarsk Krai
Y036KK797,YKK,036,797,NAG,False,False,0,Moscow
E704TC797,ETC,704,797,NAG,False,False,0,Moscow
C011AB250,CAB,011,250,NAG,False,False,0,Moscow Oblast
A975MM799,AMM,975,799,NAG,False,False,0,Moscow
E006BB790,EBB,006,790,NAG,False,False,0,Moscow Oblast
M010MM96,MMM,010,96,NAG,False,False,0,Sverdlovsk Oblast
E500YT197,EYT,500,197,NAG,False,False,0,Moscow
B373MA123,BMA,373,123,NAG,False,False,0,Krasnodar Krai
K828KB777,KKB,828,777,NAG,False,False,0,Moscow
P343OB797,POB,343,797,NAG,False,False,0,Moscow
B508BB99,BBB,508,99,NAG,False,False,0,Moscow
X017AB550,XAB,017,550,NAG,False,False,0,Moscow Oblast
K744OO797,KOO,744,797,NAG,False,False,0,Moscow
X707AK550,XAK,707,550,NAG,False,False,0,Moscow Oblast
Y400HO797,YHO,400,797,NAG,False,False,0,Moscow
O199BH99,OBH,199,99,NAG,False,False,0,Moscow
Y001TO99,YTO,001,99,NAG,False,False,0,Moscow
K022TT797,KTT,022,797,NAG,False,False,0,Moscow
P800BA126,PBA,800,126,NAG,False,False,0,Stavropol Krai
P919PP99,PPP,919,99,NAG,False,False,0,Moscow
M800XC790,MXC,800,790,NAG,False,False,0,Moscow Oblast
B223AB550,BAB,223,550,NAG,False,False,0,Moscow Oblast
H031OX797,HOX,031,797,NAG,False,False,0,Moscow
O777AE77,OAE,777,77,NAG,False,False,0,Moscow
C008OT199,COT,008,199,NAG,False,False,0,Moscow
B598BB750,BBB,598,750,NAG,False,False,0,Moscow Oblast
T779TA797,TTA,779,797,NAG,False,False,0,Moscow
O001HO177,OHO,001,177,NAG,False,False,0,Moscow
A308MO190,AMO,308,190,NAG,False,False,0,Moscow Oblast
A570AA99,AAA,570,99,NAG,False,False,0,Moscow
O314OY797,OOY,314,797,NAG,False,False,0,Moscow
M875YP199,MYP,875,199,NAG,False,False,0,Moscow
H322YP777,HYP,322,777,NAG,False,False,0,Moscow
Y222EM199,YEM,222,199,NAG,False,False,0,Moscow
A471AA177,AAA,471,177,NAG,False,False,0,Moscow
P818PP190,PPP,818,190,NAG,False,False,0,Moscow Oblast
Y333PK190,YPK,333,190,NAG,False,False,0,Moscow Oblast
H999PX199,HPX,999,199,NAG,False,False,0,Moscow
Y023YB790,YYB,023,790,NAG,False,False,0,Moscow Oblast
M767AK550,MAK,767,550,NAG,False,False,0,Moscow Oblast
C323AM550,CAM,323,550,NAG,False,False,0,Moscow Oblast
A444KX14,AKX,444,14,NAG,False,False,0,Sakha Republic
O191HC71,OHC,191,71,NAG,False,False,0,Tula Oblast
M466KA977,MKA,466,977,NAG,False,False,0,Moscow
H777YY50,HYY,777,50,NAG,False,False,0,Moscow Oblast
A021TM777,ATM,021,777,NAG,False,False,0,Moscow
H515HC193,HHC,515,193,NAG,False,False,0,Krasnodar Krai
H044YC790,HYC,044,790,NAG,False,False,0,Moscow Oblast
K008OK750,KOK,008,750,NAG,False,False,0,Moscow Oblast
P323MO75,PMO,323,75,NAG,False,False,0,Zabaykalsky Krai
B227OP159,BOP,227,159,NAG,False,False,0,Perm Krai
M136TM797,MTM,136,797,NAG,False,False,0,Moscow
Y999AE47,YAE,999,47,NAG,False,False,0,Leningrad Oblast
K212KY797,KKY,212,797,NAG,False,False,0,Moscow
P333MT97,PMT,333,97,NAG,False,False,0,Moscow
Y060CB193,YCB,060,193,NAG,False,False,0,Krasnodar Krai
C001OA67,COA,001,67,NAG,False,False,0,Smolensk Oblast
T522TT190,TTT,522,190,NAG,False,False,0,Moscow Oblast
A080YE55,AYE,080,55,NAG,False,False,0,Omsk Oblast
H999XY97,HXY,999,97,NAG,False,False,0,Moscow
C515AP550,CAP,515,550,NAG,False,False,0,Moscow Oblast
E198EE197,EEE,198,197,NAG,False,False,0,Moscow
K001EB52,KEB,001,52,NAG,False,False,0,Nizhny Novgorod Oblast
X700AP198,XAP,700,198,NAG,False,False,0,Saint Petersburg
K373PE125,KPE,373,125,NAG,False,False,0,Primorsky Krai
O320OK797,OOK,320,797,NAG,False,False,0,Moscow
O180OK797,OOK,180,797,NAG,False,False,0,Moscow
Y222CA99,YCA,222,99,NAG,False,False,0,Moscow
E111TM05,ETM,111,05,NAG,False,False,0,Republic of Dagestan
H710TB797,HTB,710,797,NAG,False,False,0,Moscow
H900PK177,HPK,900,177,NAG,False,False,0,Moscow
K666CB82,KCB,666,82,NAG,False,False,0,Republic of Crimea
Y999HE197,YHE,999,197,NAG,False,False,0,Moscow
P284OA797,POA,284,797,NAG,False,False,0,Moscow
K767HC797,KHC,767,797,NAG,False,False,0,Moscow
P157CO797,PCO,157,797,NAG,False,False,0,Moscow
T005ET50,TET,005,50,NAG,False,False,0,Moscow Oblast
M081TT797,MTT,081,797,NAG,False,False,0,Moscow
X101XX43,XXX,101,43,NAG,False,False,0,Kirov Oblast
O966EC977,OEC,966,977,NAG,False,False,0,Moscow
T797TE797,TTE,797,797,NAG,False,False,0,Moscow
O259OO12,OOO,259,12,NAG,False,False,0,Republic of Mari El
Y006MO50,YMO,006,50,"Partially various government agencies (administration, ambulance, traffic police, etc.)",0,1,3,Moscow Oblast
M005OX750,MOX,005,750,NAG,False,False,0,Moscow Oblast
Y600HX797,YHX,600,797,NAG,False,False,0,Moscow
X700YP777,XYP,700,777,NAG,False,False,0,Moscow
X444PC69,XPC,444,69,NAG,False,False,0,Tver Oblast
M971YP77,MYP,971,77,NAG,False,False,0,Moscow
P171CE190,PCE,171,190,NAG,False,False,0,Moscow Oblast
B900OO797,BOO,900,797,NAG,False,False,0,Moscow
P404MK126,PMK,404,126,NAG,False,False,0,Stavropol Krai
M070EB77,MEB,070,77,NAG,False,False,0,Moscow
K222AP11,KAP,222,11,NAG,False,False,0,Komi Republic
O481OO97,OOO,481,97,NAG,False,False,0,Moscow
P415AH550,PAH,415,550,NAG,False,False,0,Moscow Oblast
P121YX790,PYX,121,790,NAG,False,False,0,Moscow Oblast
T999HC99,THC,999,99,NAG,False,False,0,Moscow
A066HP797,AHP,066,797,NAG,False,False,0,Moscow
H222EY63,HEY,222,63,NAG,False,False,0,Samara Oblast
C006YM72,CYM,006,72,NAG,False,False,0,Tyumen Oblast
